"Organism","treatment","experiment","experiment_ID","GC_ID","dry_weight_mg","Internal_Standard_Volume_ID","date_extraction","MeOH_Volume_dissolved","date.derivatisation","TMSH_Volume","Sample_Volume_derivatized","comment.x","runinfo","area","name_pufa","runname","runinfo_original","comment.y","Time","Timestamp","Date","Time_of_day"
"spider","start","M1","74","M1_T74",4.4971,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T74",69960,"20:3n-3","PUFA-KF_28.05.2020 07_05_5648","M1 T74","             ","28.05.2020 07_05_5648","2020-05-28 07:05:56","2020-05-28"," 07:05:56"
"spider","start","M1","74","M1_T74",4.4971,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T74",1074340,"20:5n-3","PUFA-KF_28.05.2020 07_05_5648","M1 T74","             ","28.05.2020 07_05_5648","2020-05-28 07:05:56","2020-05-28"," 07:05:56"
"spider","start","M1","74","M1_T74",4.4971,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T74",258743,"22:0","PUFA-KF_28.05.2020 07_05_5648","M1 T74","             ","28.05.2020 07_05_5648","2020-05-28 07:05:56","2020-05-28"," 07:05:56"
"spider","start","M1","74","M1_T74",4.4971,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T74",1210777,"22:2n-6","PUFA-KF_28.05.2020 07_05_5648","M1 T74","             ","28.05.2020 07_05_5648","2020-05-28 07:05:56","2020-05-28"," 07:05:56"
"spider","start","M1","74","M1_T74",4.4971,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T74",5162575,"23:0","PUFA-KF_28.05.2020 07_05_5648","M1 T74","             ","28.05.2020 07_05_5648","2020-05-28 07:05:56","2020-05-28"," 07:05:56"
"spider","start","M1","74","M1_T74",4.4971,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T74",39933,"22:6n-3","PUFA-KF_28.05.2020 07_05_5648","M1 T74","             ","28.05.2020 07_05_5648","2020-05-28 07:05:56","2020-05-28"," 07:05:56"
"spider","start","M1","74","M1_T74",4.4971,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T74",845803,"24:0","PUFA-KF_28.05.2020 07_05_5648","M1 T74","             ","28.05.2020 07_05_5648","2020-05-28 07:05:56","2020-05-28"," 07:05:56"
"spider","start","M1","74","M1_T74",4.4971,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T74",842428,"24:1n-9","PUFA-KF_28.05.2020 07_05_5648","M1 T74","             ","28.05.2020 07_05_5648","2020-05-28 07:05:56","2020-05-28"," 07:05:56"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",108678,"12:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",104866,"13:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",124455,"14:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",444268,"14:1n-5","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",4902,"15:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",1078197,"15:1n-5","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",73451,"16:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",130598,"17:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",8771846,"17:1n-7","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",3566932,"18:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",6422891,"18:1n-9t","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",85265,"18:1n-9c","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",16925995,"18:1n-7","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",13500162,"18:2n-6t","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",2891308,"18:2n-6c","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",15111759,"18:3n-3","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",636846,"20:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",163650,"20:1n-9","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",786849,"20:2n-6","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",146171,"20:3n-6","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",1769879,"20:4n-6","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",11511,"20:3n-3","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",3844890,"20:5n-3","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",641313,"22:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",181837,"22:2n-6","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",3859120,"23:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",70627,"22:6n-3","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",212773,"24:0","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","78","M1_T78",4.7467,"50_SI7","25.05.2020",50,"27.05.2020",10,20,"","M1 T78",157058,"24:1n-9","PUFA-KF_28.05.2020 10_48_5052","M1 T78","             ","28.05.2020 10_48_5052","2020-05-28 10:48:50","2020-05-28"," 10:48:50"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",146040,"12:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",66627,"12:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",76960,"13:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",177602,"14:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",372855,"14:1n-5","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",538828,"15:1n-5","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",4526,"16:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",5441153,"17:1n-7","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",1611360,"18:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",6030981,"18:1n-9t","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",78409,"18:1n-9c","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",8990531,"18:1n-7","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",8436257,"18:2n-6t","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",1782187,"18:2n-6c","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",21087802,"18:3n-3","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",3335983,"20:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",106467,"20:1n-9","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",430225,"20:2n-6","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",114206,"20:3n-6","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",1669211,"21:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",45102,"20:3n-3","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",4191268,"20:5n-3","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",808566,"22:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",2133721,"22:1n-9","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","79","M1_T79",5.4658,"50_SI6","25.05.2020",50,"26.05.2020",10,20,"","M1 T79",4648467,"23:0","PUFA-KF_26.05.2020 17_56_258","M1 T79","             ","26.05.2020 17_56_258","2020-05-26 17:56:25","2020-05-26"," 17:56:25"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",129127,"12:0","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",126616,"13:0","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",146784,"14:0","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",2084195,"14:1n-5","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",8181168,"15:1n-5","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",569591,"16:0","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",5802901,"17:1n-7","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",3717116,"18:0","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",5264083,"18:1n-9t","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",72742,"18:1n-9c","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",8571340,"18:1n-7","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",13009901,"18:2n-6t","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",1844381,"18:2n-6c","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",17904986,"18:3n-3","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",1237769,"20:0","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",568496,"20:1n-9","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",31868,"20:3n-6","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",604793,"20:4n-6","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",2118325,"20:5n-3","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",804557,"22:0","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",3534025,"23:0","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","70","M1_T70",5.0748,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T70",68011,"22:6n-3","PUFA-KF_27.05.2020 21_48_3138","M1 T70","             ","27.05.2020 21_48_3138","2020-05-27 21:48:31","2020-05-27"," 21:48:31"
"spider","start","M1","63","M1_T63",5.4276,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T63",265478,"12:0","PUFA-KF_28.05.2020 01_31_2842","M1 T63","             ","28.05.2020 01_31_2842","2020-05-28 01:31:28","2020-05-28"," 01:31:28"
"spider","start","M1","63","M1_T63",5.4276,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T63",112965,"12:0","PUFA-KF_28.05.2020 01_31_2842","M1 T63","             ","28.05.2020 01_31_2842","2020-05-28 01:31:28","2020-05-28"," 01:31:28"
"spider","start","M1","63","M1_T63",5.4276,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T63",342754,"13:0","PUFA-KF_28.05.2020 01_31_2842","M1 T63","             ","28.05.2020 01_31_2842","2020-05-28 01:31:28","2020-05-28"," 01:31:28"
"spider","start","M1","63","M1_T63",5.4276,"50_SI6","25.05.2020",50,"27.05.2020",10,20,"","M1 T63",123525,"14:0","PUFA-KF_28.05.2020 01_31_2842","M1 T63","             ","28.05.2020 01_31_2842","2020-05-28 01:31:28","2020-05-28"," 01:31:28"
