ID,stream,position,trap,time,order,suborder,family,subfamily,genus,species,dry mass (mg),,
460,Modenbach,up,1,2018-04-06,Ephemeroptera,,Baetidae,,Baetis,,2.7012,,
461,Modenbach,up,1,2018-04-06,Diptera,Nematocera,Chironomidae,,,,0.5227,,
463,Triefenbach,down,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,1.9596,,
465,Otterbach,down,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,5.3774,,
467,Otterbach,down,2,2018-04-06,Plecoptera,,Nemouridae,,Nemurella,pictetii,3.1124,,
469,Hainbach,down,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,12.7192,,
470,Hainbach,down,2,2018-04-06,Ephemeroptera,,Baetidae,,Baetis,,1.5793,,
472,Dierbach,up,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,1.485,,
474,Otterbach,down,1,2018-04-06,Diptera,Nematocera,Chironomidae,,,,9.1394,,
475,Otterbach,down,1,2018-04-06,Ephemeroptera,,Baetidae,,Baetis,,4.9227,,
476,Otterbach,up,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,0.0825,,
478,Klingbach,up,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,18.537,,
479,Klingbach,up,2,2018-04-06,Ephemeroptera,,Baetidae,,Baetis,,7.8897,,
482,Kaiserbach,up,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,0.1703,,
483,Kaiserbach,up,1,2018-04-06,Diptera,Nematocera,Chironomidae,,,,0.0653,,
484,Klingbach,up,1,2018-04-06,Diptera,Nematocera,Chironomidae,,,,25.0361,,
486,Kaiserbach,down,1,2018-04-06,Diptera,Nematocera,Chironomidae,,,,8.3932,,
488,Kaiserbach,down,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,1.6664,,
490,Klingbach,down,1,2018-04-06,Diptera,Nematocera,Chironomidae,,,,0.0814,,
494,Hainbach,up,1,2018-04-06,Diptera,Nematocera,Chironomidae,,,,0.067,,
496,Hainbach,up,2,2018-04-06,Diptera,Nematocera,Chironomidae,,,,1.7995,,
497,Hainbach,up,2,2018-04-06,Diptera,Nematocera,Simuliidae,,,,0.7186,,
499,Hainbach,down,1,2018-04-06,Diptera,Nematocera,Chironomidae,,,,3.6648,,
501,Isenach,up,1,2018-04-03,Plecoptera,,Nemouridae,,Nemoura,,1.961,,
502,Isenach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.3957,,
505,Isenach,down,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,9.0958,,
509,Isenach,down,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,3.2861,,
511,Isenach,down,2,2018-04-03,Ephemeroptera,,Baetidae,,Baetis,,4.3584,,
514,Triefenbach,down,2,2018-04-03,Diptera,Nematocera,Simuliidae,,,,1.2057,,
515,Triefenbach,down,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,3.0118,,
518,Triefenbach,up,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.0748,,
519,Triefenbach,down,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.6312,,
521,Kaiserbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.5286,,
523,Kaiserbach,down,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.9462,,
524,Isenach,up,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.3764,,
525,Triefenbach,up,1,2018-04-03,Diptera,Nematocera,Simuliidae,,,,0.7333,,
526,Triefenbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.6504,,
529,Modenbach,down,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,1.2809,,
530,Modenbach,down,1,2018-04-03,Ephemeroptera,,Baetidae,,Baetis,,10.8437,,
531,Kaiserbach,down,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,4.3745,,
534,Kropsbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,2.7704,,
537,Klingbach,down,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.7308,,
539,Klingbach,down,1,2018-04-03,Ephemeroptera,,Baetidae,,Baetis,,2.6198,,
540,Russbach,up,1,2018-04-03,Plecoptera,,Taeniopterygidae,,Brachyptera,,0.3818,,
541,Russbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.5187,,
542,Russbach,up,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.3658,,
543,Kropsbach,up,2,2018-04-03,Diptera,Nematocera,Simuliidae,,,,0.5798,,
544,Kropsbach,up,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.2664,,
545,Klingbach,down,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.1411,,
546,Klingbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,32.3945,,
547,Modenbach,up,1,2018-04-03,Ephemeroptera,,Baetidae,,Baetis,,4.2091,,
548,Modenbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.667,,
549,Modenbach,up,1,2018-04-03,Plecoptera,,Nemouridae,,Nemurella,pictetii,1.7232,,
551,Hainbach,down,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,22.4753,,
553,Klingbach,up,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,29.7538,,
555,Hainbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,1.7113,,
557,Hainbach,down,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,2.5458,,
559,Dierbach,down,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,2.5959,,
560,Dierbach,up,2,2018-04-03,Diptera,Nematocera,Simuliidae,,,,0.9504,,
561,Dierbach,up,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.3503,,
562,Dierbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.6219,,
563,Klingbach,up,2,2018-03-29,Diptera,Nematocera,Chironomidae,,,,16.8587,,
564,Otterbach,up,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.2887,,
565,Kropsbach,up,2,2018-03-29,Diptera,Nematocera,Simuliidae,,,,0.3956,,
566,Kropsbach,up,2,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.0276,,
567,Otterbach,up,1,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.0598,,
568,Otterbach,up,2,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.7686,,
569,Kaiserbach,up,2,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.5136,,
571,Otterbach,up,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.4261,,
573,Kaiserbach,up,1,2018-03-29,Diptera,Nematocera,Simuliidae,,,,1.0377,,
574,Kaiserbach,up,1,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.3324,,
575,Kaiserbach,down,1,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.8241,,
576,Klingbach,down,2,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.0497,,
577,Dierbach,down,1,2018-04-03,Diptera,Nematocera,Simuliidae,,,,1.652,,
578,Dierbach,down,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,0.6672,,
581,Hainbach,up,1,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.072,,
582,Russbach,up,2,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.4768,,
583,Kropsbach,up,1,2018-03-29,Diptera,Nematocera,Chironomidae,,,,0.3113,,
585,Klingbach,up,1,2018-03-29,Diptera,Nematocera,Chironomidae,,,,17.7721,,
588,Otterbach,down,1,2018-04-03,Diptera,Nematocera,Chironomidae,,,,2.5365,,
591,Otterbach,down,2,2018-04-03,Diptera,Nematocera,Chironomidae,,,,1.2808,,
592,Otterbach,down,2,2018-04-03,Ephemeroptera,,Baetidae,,Baetis,,6.0043,,
595,Klingbach,down,1,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.3435,,
596,Klingbach,down,1,2018-09-12,Diptera,Nematocera,Psychodidae,,,,0.4309,,
598,Kaiserbach,down,2,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.0361,,
604,Kaiserbach,up,2,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.1554,,
610,Otterbach,down,2,2018-09-12,Diptera,Nematocera,Psychodidae,,,,0.1621,,
611,Otterbach,down,2,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.3225,,
614,Otterbach,down,2,2018-09-12,Ephemeroptera,,Baetidae,,Baetis,,2.7696,,
615,Triefenbach,up,2,2018-09-11,Diptera,Nematocera,Chironomidae,,,,7.7752,,
616,Triefenbach,up,2,2018-09-11,Diptera,Nematocera,Psychodidae,,,,0.0342,,
618,Triefenbach,up,2,2018-09-11,Diptera,Nematocera,Simuliidae,,,,0.8739,,
619,Triefenbach,up,2,2018-09-11,Diptera,Nematocera,Chaoboridae,,,,1.3534,,
621,Russbach,down,1,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.9463,,
622,Russbach,down,1,2018-09-10,Diptera,Nematocera,Ceratopogonidae,,,,0.0965,,
623,Russbach,down,1,2018-09-10,Ephemeroptera,,Baetidae,,Baetis,rhodani,1.5743,,
624,Russbach,down,1,2018-09-10,Trichoptera,,Hydropsychidae,,Hydropsyche,,3.1398,,
627,Klingbach,down,1,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.1044,,
632,Klingbach,up,1,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.0366,,
633,Klingbach,up,1,2018-09-10,Diptera,Nematocera,Chaoboridae,,,,0.3472,,
635,Klingbach,up,1,2018-09-10,Ephemeroptera,,Baetidae,,Baetis,rhodani,1.1704,,
637,Kropsbach,up,1,2018-09-11,Diptera,Nematocera,Chironomidae,,,,4.8821,,
638,Kropsbach,up,1,2018-09-11,Diptera,Nematocera,Chaoboridae,,,,0.4395,,
639,Kropsbach,up,1,2018-09-11,Diptera,Nematocera,Simuliidae,,,,0.3835,,
643,Russbach,up,2,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.5079,,
649,Otterbach,up,1,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.5675,,
650,Otterbach,up,1,2018-09-10,Diptera,Nematocera,Simuliidae,,,,0.2615,,
651,Otterbach,up,1,2018-09-10,Ephemeroptera,,Heptageniidae,,Ecdyonurus,joernensis,2.5313,,
653,Hainbach,down,1,2018-09-11,Diptera,Nematocera,Chironomidae,,,,11.9458,,
656,Russbach,up,2,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.4989,,
657,Russbach,up,2,2018-09-10,Diptera,Nematocera,Ceratopogonidae,,,,0.1742,,
659,Russbach,up,2,2018-09-10,Diptera,Nematocera,Ptychopteridae,,,,8.1625,,
660,Russbach,up,2,2018-09-10,Diptera,Nematocera,Limoniidae,,,,0.6121,,
662,Modenbach,down,2,2018-09-11,Diptera,Nematocera,Chironomidae,,,,0.6448,,
666,Modenbach,up,1,2018-09-11,Diptera,Nematocera,Chironomidae,,,,0.7986,,
667,Modenbach,up,1,2018-09-11,Trichoptera,,Limnephilidae,Limnephilinae,,,20.3297,,
668,Modenbach,up,1,2018-09-11,Ephemeroptera,,Baetidae,,Baetis,,0.2239,,
669,Modenbach,up,1,2018-09-11,Diptera,Nematocera,Chaoboridae,,,,0.1918,,
670,Modenbach,up,1,2018-09-11,Diptera,Nematocera,Simuliidae,,,,2.367,,
672,Modenbach,up,2,2018-09-11,Diptera,Nematocera,Chironomidae,,,,1.0369,,
673,Modenbach,up,2,2018-09-11,Diptera,Nematocera,Chaoboridae,,,,0.6141,,
676,Kropsbach,down,2,2018-09-11,Diptera,Nematocera,Chironomidae,,,,4.7869,,
678,Kropsbach,down,2,2018-09-11,Diptera,Nematocera,Psychodidae,,,,0.0689,,
680,Kropsbach,down,2,2018-09-11,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.4551,,
681,Kropsbach,down,2,2018-09-11,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.8469,,
683,Isenach,down,2,2018-09-11,Diptera,Nematocera,Chironomidae,,,,0.4057,,
685,Isenach,down,2,2018-09-11,Trichoptera,,Hydropsychidae,,Hydropsyche,,1.35,,
686,Modenbach,down,1,2018-09-11,Diptera,Nematocera,Chironomidae,,,,0.9128,,
687,Triefenbach,down,2,2018-09-11,Diptera,Nematocera,Chironomidae,,,,1.0186,,
690,Kropsbach,up,2,2018-09-11,Diptera,Nematocera,Chironomidae,,,,0.1208,,
693,Triefenbach,up,1,2018-09-11,Diptera,Nematocera,Chaoboridae,,,,0.4236,,
694,Triefenbach,up,1,2018-09-11,Trichoptera,,Sericostomatidae,,,,4.4796,,
696,Triefenbach,down,1,2018-09-11,Diptera,Nematocera,Chironomidae,,,,1.3387,,
700,Dierbach,down,2,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.0461,,
703,Russbach,up,1,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.0179,,
704,Kropsbach,down,1,2018-09-11,Diptera,Nematocera,Chironomidae,,,,0.3531,,
705,Hainbach,up,2,2018-09-11,Diptera,Nematocera,Chironomidae,,,,0.0538,,
708,Otterbach,down,1,2018-09-10,Diptera,Nematocera,Psychodidae,,,,0.1209,,
710,Otterbach,down,1,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.3166,,
712,Otterbach,down,1,2018-09-10,Diptera,Nematocera,Tipulidae,,,,4.7501,,
714,Russbach,up,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.2154,,
715,Russbach,up,1,2018-09-06,Diptera,Nematocera,Ceratopogonidae,,,,0.0954,,
717,Russbach,up,1,2018-09-06,Diptera,Nematocera,Ptychopteridae,,,,3.1546,,
718,Russbach,up,1,2018-09-06,Trichoptera,,Sericostomatidae,,Sericostoma,,4.6452,,
720,Klingbach,down,1,2018-09-06,Trichoptera,,Hydropsychidae,,Hydropsyche,,3.0277,,
727,Klingbach,down,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,1.6335,,
729,Klingbach,down,2,2018-09-06,Ephemeroptera,,Baetidae,,Baetis,macani,0.6292,,
731,Russbach,down,2,2018-09-06,Ephemeroptera,,Baetidae,,Baetis,,0.7642,,
732,Russbach,down,2,2018-09-06,Trichoptera,,Hydropsychidae,,Hydropsyche,,2.7971,,
734,Otterbach,down,2,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.1986,,
735,Otterbach,down,2,2018-09-10,Diptera,Nematocera,Psychodidae,,,,0.1062,,
737,Otterbach,down,2,2018-09-10,Ephemeroptera,,Baetidae,,Baetis,macani,0.5281,,
738,Otterbach,down,2,2018-09-10,Ephemeroptera,,,,,,1.3933,,
741,Hainbach,up,2,2018-09-06,Diptera,Nematocera,Dixidae,,,,4.9786,,
743,Dierbach,up,1,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.2193,,
745,Dierbach,up,1,2018-09-10,Plecoptera,,Nemouridae,,Protonemura,,2.3582,,
759,Hainbach,up,1,2018-09-06,Diptera,Nematocera,Dixidae,,,,9.7662,,
762,Kaiserbach,up,2,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.1971,,
767,Dierbach,up,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.6701,,
768,Dierbach,up,1,2018-09-06,Diptera,Nematocera,Ceratopogonidae,,,,0.0504,,
769,Dierbach,up,1,2018-09-06,Diptera,Nematocera,Chaoboridae,,,,0.4906,,
772,Hainbach,down,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,3.3983,,
773,Modenbach,down,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.6364,,
774,Modenbach,up,2,2018-09-06,Diptera,Nematocera,Chaoboridae,,,,0.1587,,
775,Modenbach,up,2,2018-09-06,Diptera,Nematocera,Simuliidae,,,,0.6179,,
776,Modenbach,up,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.4771,,
777,Modenbach,up,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.8157,,
778,Modenbach,up,1,2018-09-06,Diptera,Nematocera,Simuliidae,,,,0.1973,,
781,Dierbach,up,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.1904,,
783,Dierbach,up,2,2018-09-06,Diptera,Nematocera,Ptychopteridae,,,,5.1821,,
788,Kaiserbach,down,2,2018-09-06,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.3037,,
790,Kropsbach,down,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,3.9347,,
791,Kropsbach,down,1,2018-09-06,Diptera,Nematocera,Psychodidae,,,,0.0971,,
792,Kropsbach,down,1,2018-09-06,Trichoptera,,Hydropsychidae,,Hydropsyche,,3.1604,,
796,Modenbach,down,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.0668,,
799,Klingbach,up,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.0915,,
800,Klingbach,up,2,2018-09-06,Ephemeroptera,,Baetidae,,Baetis,macani,1.4508,,
801,Klingbach,up,1,2018-09-06,Trichoptera,,Rhyacophilidae,,Rhyacophila,,9.4059,,
803,Klingbach,up,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.1914,,
804,Dierbach,down,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.0749,,
819,Kropsbach,up,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.4351,,
821,Triefenbach,up,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,1.6286,,
822,Isenach,down,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,1.8915,,
825,Isenach,down,1,2018-09-03,Trichoptera,,Hydropsychidae,,Hydropsyche,,1.2965,,
826,Triefenbach,down,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,1.2449,,
828,Kaiserbach,up,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.0083,,
829,Russbach,down,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.1913,,
830,Kropsbach,up,2,2018-09-06,Diptera,Brachycera,Empididae,,,,0.1978,,
832,Kropsbach,up,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.604,,
833,Kropsbach,down,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.4834,,
836,Kaiserbach,up,1,2018-09-06,Diptera,Nematocera,Chaoboridae,,,,0.4538,,
837,Isenach,up,1,2018-09-06,Diptera,Nematocera,Chaoboridae,,,,0.8824,,
839,Otterbach,up,2,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.1051,,
842,Kaiserbach,down,1,2018-09-06,Diptera,Nematocera,Chironomidae,,,,0.1231,,
846,Kaiserbach,down,2,2018-09-10,Diptera,Nematocera,Chironomidae,,,,0.2268,,
848,Kropsbach,down,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,4.5192,,
849,Kaiserbach,down,2,2018-09-10,Diptera,Nematocera,Psychodidae,,,,0.0306,,
850,Kaiserbach,down,2,2018-09-10,Diptera,Brachycera,Empididae,,,,0.0025,,
852,Kropsbach,down,1,2018-09-04,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.3094,,
853,Kaiserbach,down,2,2018-09-10,Trichoptera,,Hydropsychidae,,Hydropsyche,,5.3784,,
854,Hainbach,down,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,7.2265,,
855,Kropsbach,down,1,2018-09-04,Trichoptera,,Psychomyidae,,,,0.5837,,
856,Kropsbach,down,1,2018-09-04,Trichoptera,,Hydroptilidae,,,,0.1768,,
857,Kropsbach,up,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.6497,,
861,Modenbach,up,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.8461,,
862,Kropsbach,up,2,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.4569,,
863,Kropsbach,up,2,2018-09-04,Diptera,Nematocera,Simuliidae,,,,0.297,,
864,Kropsbach,up,2,2018-09-04,Diptera,Nematocera,Chaoboridae,,,,0.0956,,
865,Triefenbach,down,2,2018-09-04,Diptera,Nematocera,Chaoboridae,,,,0.5016,,
866,Triefenbach,down,2,2018-09-04,Diptera,Nematocera,Chironomidae,,,,6.4663,,
868,Triefenbach,down,2,2018-09-04,Ephemeroptera,,Baetidae,,Baetis,macani,0.378,,
869,Modenbach,up,1,2018-09-04,Diptera,Nematocera,Simuliidae,,,,0.7695,,
870,Modenbach,up,1,2018-09-04,Ephemeroptera,,Baetidae,,,,0.3092,,
872,Modenbach,up,2,2018-09-04,Diptera,Nematocera,Simuliidae,,,,1.484,,
873,Modenbach,up,2,2018-09-04,Diptera,Nematocera,Chaoboridae,,,,0.9066,,
874,Modenbach,up,2,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.6865,,
875,Otterbach,up,1,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.4025,,
876,Otterbach,up,1,2018-09-03,Diptera,Nematocera,Simuliidae,,,,0.5009,,
877,Otterbach,up,1,2018-09-03,Ephemeroptera,,Baetidae,,Baetis,,0.2275,,
879,Modenbach,down,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.0824,,
884,Triefenbach,up,2,2018-09-04,Diptera,Nematocera,Simuliidae,,,,0.2967,,
887,Dierbach,down,1,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.4369,,
888,Dierbach,down,1,2018-09-03,Diptera,Nematocera,Chaoboridae,,,,0.0941,,
891,Russbach,down,1,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.3603,,
892,Russbach,down,1,2018-09-03,Ephemeroptera,,Baetidae,,Baetis,macani,0.5579,,
894,Isenach,down,2,2018-09-04,Diptera,Nematocera,Chironomidae,,,,6.9776,,
895,Isenach,down,2,2018-09-04,Diptera,Nematocera,Chaoboridae,,,,0.1247,,
898,Triefenbach,down,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.0358,,
899,Isenach,down,2,2018-09-04,Trichoptera,,Hydroptilidae,,,,0.7532,,
900,Triefenbach,down,1,2018-09-04,Ephemeroptera,,,,,,0.1165,,
901,Triefenbach,down,1,2018-09-04,Diptera,Nematocera,Simuliidae,,,,0.1083,,
903,Otterbach,down,1,2018-09-03,Diptera,Nematocera,Psychodidae,,,,0.044,,
905,Russbach,down,2,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.0102,,
906,Dierbach,up,2,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.3257,,
908,Isenach,down,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.0271,,
909,Isenach,down,1,2018-09-04,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilus,,3.4861,,
913,Hainbach,up,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.0108,,
916,Triefenbach,up,1,2018-09-04,Diptera,Nematocera,Simuliidae,,,,2.0319,,
918,Triefenbach,up,1,2018-09-04,Diptera,Nematocera,Chaoboridae,,,,1.3836,,
919,Triefenbach,up,1,2018-09-04,Diptera,Nematocera,Chironomidae,,,,2.2591,,
920,Modenbach,down,2,2018-09-04,Diptera,Nematocera,Chironomidae,,,,0.3403,,
922,Kaiserbach,up,2,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.043,,
926,Otterbach,up,2,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.0398,,
928,Klingbach,up,1,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.1603,,
929,Dierbach,up,1,2018-09-03,Diptera,Nematocera,Chironomidae,,,,1.3482,,
932,Kropsbach,down,2,2018-09-04,Diptera,Nematocera,Chironomidae,,,,3.0291,,
935,Kaiserbach,up,1,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.5505,,
936,Kaiserbach,up,1,2018-09-03,Diptera,Nematocera,Simuliidae,,,,0.85,,
938,Kropsbach,down,2,2018-09-04,Trichoptera,,Hydropsychidae,,Hydropsyche,,5.0985,,
939,Kaiserbach,up,1,2018-09-03,Diptera,Nematocera,Ptychopteridae,,,,0.7559,,
941,Klingbach,up,2,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.1807,,
942,Klingbach,up,2,2018-09-03,Ephemeroptera,,Baetidae,,Baetis,macani,1.2883,,
944,Russbach,up,1,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.0466,,
945,Russbach,up,1,2018-09-03,Diptera,Nematocera,Ptychopteridae,,,,2.5632,,
949,Otterbach,down,2,2018-09-03,Diptera,Nematocera,Psychodidae,,,,0.0117,,
952,Dierbach,down,2,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.0089,,
957,Russbach,up,2,2018-09-03,Diptera,Nematocera,Chaoboridae,,,,0.923,,
958,Russbach,up,2,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.0277,,
961,Kaiserbach,down,2,2018-09-03,Diptera,Nematocera,Chironomidae,,,,0.62,,
967,Isenach,down,2,2018-08-09,Diptera,Nematocera,Chironomidae,,,,5.1563,,
968,Isenach,down,2,2018-08-09,Diptera,Nematocera,Chaoboridae,,,,0.8044,,
970,Isenach,down,2,2018-08-09,Trichoptera,,Hydroptilidae,,,,0.0798,,
971,Isenach,down,2,2018-08-09,Trichoptera,,Leptoceridae,,Mystacides,nigra,5.7558,,
973,Kropsbach,down,2,2018-08-09,Diptera,Nematocera,Chironomidae,,,,0.1863,,
974,Kropsbach,down,2,2018-08-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,24.8483,,
976,Russbach,up,2,2018-08-06,Diptera,Nematocera,Psychodidae,,,,0.2609,,
979,Russbach,up,2,2018-08-06,Diptera,Nematocera,Chironomidae,,,,0.0134,,
982,Otterbach,up,1,2018-08-09,Diptera,Nematocera,Chironomidae,,,,0.0635,,
983,Otterbach,up,1,2018-08-09,Diptera,Nematocera,Chaoboridae,,,,0.6527,,
985,Kropsbach,down,1,2018-08-09,Diptera,Nematocera,Chironomidae,,,,5.6251,,
987,Kropsbach,down,1,2018-08-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,1.0945,,
988,Kropsbach,down,1,2018-08-09,Trichoptera,,Hydroptilidae,,,,0.5412,,
993,Hainbach,down,1,2018-08-09,Diptera,Nematocera,Chironomidae,,,,0.1892,,
996,Triefenbach,up,2,2018-08-09,Diptera,Nematocera,Chironomidae,,,,0.0513,,
997,Triefenbach,up,2,2018-08-09,Diptera,Nematocera,Chaoboridae,,,,0.4089,,
998,Triefenbach,up,2,2018-08-09,Diptera,Nematocera,Simuliidae,,,,0.134,,
1000,Russbach,down,2,2018-08-06,Diptera,Nematocera,Chironomidae,,,,0.3667,,
1001,Russbach,down,2,2018-08-06,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.9974,,
1004,Kropsbach,up,2,2018-08-09,Diptera,Nematocera,Chironomidae,,,,0.7201,,
1005,Kropsbach,up,2,2018-08-09,Diptera,Nematocera,Chaoboridae,,,,0.2226,,
1006,Kropsbach,up,2,2018-08-09,Diptera,Brachycera,Empididae,,,,0.2171,,
1007,Kropsbach,up,2,2018-08-09,Diptera,Nematocera,Simuliidae,,,,0.1605,,
1009,Isenach,up,1,2018-08-09,Diptera,Nematocera,Chironomidae,,,,0.0347,,
1011,Triefenbach,down,2,2018-08-09,Diptera,Nematocera,Simuliidae,,,,0.0802,,
1012,Triefenbach,down,2,2018-08-09,Diptera,Nematocera,Chironomidae,,,,0.0412,,
1013,Triefenbach,down,2,2018-08-09,Ephemeroptera,,Baetidae,,Baetis,macani,0.3583,,
1014,Russbach,down,1,2018-08-06,Diptera,Nematocera,Chironomidae,,,,0.1206,,
1020,Dierbach,up,2,2018-08-06,Diptera,Nematocera,Chironomidae,,,,0.106,,
1022,Otterbach,up,2,2018-08-09,Diptera,Nematocera,Chironomidae,,,,0.2023,,
1024,Triefenbach,up,1,2018-08-09,Diptera,Nematocera,Simuliidae,,,,0.2925,,
