"site","stream","pos_ord","position","trap","time","season","collection_days","area_trap","order","number_sample","biomass_sample","biomass_area_day_mg","number_area_day","day"
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-05-22,"summer",5,0.25,"Diptera",5,0.0286,0.02288,4,142
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-05-24,"summer",2,0.25,"Diptera",0,0,0,0,144
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-05-28,"summer",4,0.25,"Diptera",1,0.0934,0.0934,1,148
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-05-30,"summer",2,0.25,"Diptera",7,0.221,0.442,14,150
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-06-04,"summer",5,0.25,"Diptera",2,0.0451,0.03608,1.6,155
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-06-25,"summer",4,0.25,"Diptera",9,0.1191,0.1191,9,176
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-06-28,"summer",3,0.25,"Diptera",6,0.0673,0.0897333333333333,8,179
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-02,"summer",4,0.25,"Diptera",13,0.2773,0.2773,13,183
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-05,"summer",3,0.25,"Diptera",6,0.157,0.209333333333333,8,186
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-09,"summer",4,0.25,"Diptera",5,0.0813,0.0813,5,190
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-12,"summer",3,0.25,"Diptera",1,0.0123,0.0164,1.33333333333333,193
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-16,"summer",4,0.25,"Diptera",1,0.0078,0.0078,1,197
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-18,"summer",2,0.25,"Diptera",4,0.7179,1.4358,8,199
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-23,"summer",5,0.25,"Diptera",5,0.0569,0.04552,4,204
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-26,"summer",3,0.25,"Diptera",11,0.166,0.221333333333333,14.6666666666667,207
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-07-30,"autumn",4,0.25,"Diptera",8,0.1142,0.1142,8,211
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-08-01,"autumn",2,0.25,"Diptera",17,0.2046,0.4092,34,213
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-08-06,"autumn",5,0.25,"Diptera",7,0.0804,0.06432,5.6,218
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-08-09,"autumn",3,0.25,"Diptera",49,0.2609,0.347866666666667,65.3333333333333,221
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-08-13,"autumn",4,0.25,"Diptera",0,0,0,0,225
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-08-16,"autumn",3,0.25,"Diptera",3,0.1181,0.157466666666667,4,228
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-08-20,"autumn",4,0.25,"Diptera",1,1.6678,1.6678,1,232
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-09-04,"autumn",5,0.25,"Diptera",2,0.0108,0.00864,1.6,247
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-09-06,"autumn",2,0.25,"Diptera",1,9.7662,19.5324,2,249
"Hainbach_forest","Hainbach","forest_Diptera","forest",1,2018-09-13,"autumn",2,0.25,"Diptera",1,0.0054,0.0108,2,256
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-03-22,"spring",3,0.25,"Diptera",0,0,0,0,81
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-03-27,"spring",5,0.25,"Diptera",1,0.1057,0.08456,0.8,86
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-03-29,"spring",2,0.25,"Diptera",1,0.9137,1.8274,2,88
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-03,"spring",5,0.25,"Diptera",0,0,0,0,93
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-06,"spring",3,0.25,"Diptera",22,2.5181,3.35746666666667,29.3333333333333,96
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-09,"spring",3,0.25,"Diptera",2,0.1672,0.222933333333333,2.66666666666667,99
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-12,"spring",3,0.25,"Diptera",31,2.8214,3.76186666666667,41.3333333333333,102
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-16,"spring",4,0.25,"Diptera",2,0.1464,0.1464,2,106
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-19,"spring",3,0.25,"Diptera",2,0.0848,0.113066666666667,2.66666666666667,109
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-23,"spring",4,0.25,"Diptera",19,1.1359,1.1359,19,113
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-26,"spring",3,0.25,"Diptera",0,0,0,0,116
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-04-30,"spring",4,0.25,"Diptera",1,0.0498,0.0498,1,120
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-05-03,"spring",3,0.25,"Diptera",0,0,0,0,123
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-05-07,"spring",4,0.25,"Diptera",22,9.3787,9.3787,22,127
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-05-24,"summer",2,0.25,"Diptera",0,0,0,0,144
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-05-28,"summer",4,0.25,"Diptera",1,0.0628,0.0628,1,148
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-05-30,"summer",2,0.25,"Diptera",0,0,0,0,150
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-06-08,"summer",4,0.25,"Diptera",4,0.2733,0.2733,4,159
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-06-14,"summer",6,0.25,"Diptera",2,0.0891,0.0594,1.33333333333333,165
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-06-21,"summer",3,0.25,"Diptera",0,0,0,0,172
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-06-25,"summer",4,0.25,"Diptera",1,0.0033,0.0033,1,176
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-06-28,"summer",3,0.25,"Diptera",2,0.0911,0.121466666666667,2.66666666666667,179
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-07-02,"summer",4,0.25,"Diptera",5,0.1302,0.1302,5,183
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-07-05,"summer",3,0.25,"Diptera",3,0.0045,0.006,4,186
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-07-09,"summer",4,0.25,"Diptera",5,0.1202,0.1202,5,190
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-07-12,"summer",3,0.25,"Diptera",7,0.8497,1.13293333333333,9.33333333333333,193
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-07-16,"summer",4,0.25,"Diptera",2,0.1317,0.1317,2,197
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-07-18,"summer",2,0.25,"Diptera",0,0,0,0,199
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-07-26,"summer",3,0.25,"Diptera",4,0.1402,0.186933333333333,5.33333333333333,207
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-07-30,"autumn",4,0.25,"Diptera",27,0.6624,0.6624,27,211
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-08-01,"autumn",2,0.25,"Diptera",2,0.0225,0.045,4,213
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-08-06,"autumn",5,0.25,"Diptera",8,1.0019,0.80152,6.4,218
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-08-09,"autumn",3,0.25,"Diptera",3,0.0322,0.0429333333333333,4,221
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-08-13,"autumn",4,0.25,"Diptera",5,0.9651,0.9651,5,225
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-08-16,"autumn",3,0.25,"Diptera",3,0.0945,0.126,4,228
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-09-06,"autumn",2,0.25,"Diptera",1,4.9786,9.9572,2,249
"Hainbach_forest","Hainbach","forest_Diptera","forest",2,2018-09-11,"autumn",5,0.25,"Diptera",2,0.0538,0.04304,1.6,254
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-03-22,"spring",3,0.25,"Diptera",1,0.1002,0.1336,1.33333333333333,81
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-03-27,"spring",5,0.25,"Diptera",39,5.7693,4.61544,31.2,86
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-03-29,"spring",2,0.25,"Diptera",10,0.5673,1.1346,20,88
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-04-03,"spring",5,0.25,"Diptera",135,22.4753,17.98024,108,93
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-04-06,"spring",3,0.25,"Diptera",27,3.6648,4.8864,36,96
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-04-09,"spring",3,0.25,"Diptera",135,12.941,17.2546666666667,180,99
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-04-12,"spring",3,0.25,"Diptera",103,10.7655,14.354,137.333333333333,102
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-04-19,"spring",3,0.25,"Diptera",187,27.5348,36.7130666666667,249.333333333333,109
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-04-23,"spring",4,0.25,"Diptera",130,6.7396,6.7396,130,113
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-04-30,"spring",4,0.25,"Diptera",37,7.3474,7.3474,37,120
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-05-03,"spring",3,0.25,"Diptera",65,3.934,5.24533333333333,86.6666666666667,123
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-05-07,"spring",4,0.25,"Diptera",244,7.9182,7.9182,244,127
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-05-15,"spring",5,0.25,"Diptera",51,3.5163,2.81304,40.8,135
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-05-17,"summer",2,0.25,"Diptera",5,0.2887,0.5774,10,137
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-05-22,"summer",5,0.25,"Diptera",30,0.6591,0.52728,24,142
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-05-24,"summer",2,0.25,"Diptera",4,0.0034,0.0068,8,144
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-05-28,"summer",4,0.25,"Diptera",11,1.5085,1.5085,11,148
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-05-30,"summer",2,0.25,"Diptera",51,1.2569,2.5138,102,150
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-06-11,"summer",3,0.25,"Diptera",6,0.0358,0.0477333333333333,8,162
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-06-18,"summer",4,0.25,"Diptera",1,0.0405,0.0405,1,169
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-06-21,"summer",3,0.25,"Diptera",8,0.5158,0.687733333333333,10.6666666666667,172
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-06-25,"summer",4,0.25,"Diptera",37,1.7007,1.7007,37,176
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-06-28,"summer",3,0.25,"Diptera",1,0.0295,0.0393333333333333,1.33333333333333,179
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-07-02,"summer",4,0.25,"Diptera",9,0.1185,0.1185,9,183
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-07-05,"summer",3,0.25,"Diptera",24,0.3645,0.486,32,186
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-07-09,"summer",4,0.25,"Diptera",9,0.0644,0.0644,9,190
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-07-12,"summer",3,0.25,"Diptera",38,5.0796,6.7728,50.6666666666667,193
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-07-18,"summer",2,0.25,"Diptera",3,0.2247,0.4494,6,199
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-07-23,"summer",5,0.25,"Diptera",3,0.4788,0.38304,2.4,204
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-07-26,"summer",3,0.25,"Diptera",3,0.301,0.401333333333333,4,207
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-07-30,"autumn",4,0.25,"Diptera",7,0.9588,0.9588,7,211
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-08-01,"autumn",2,0.25,"Diptera",5,0.1405,0.281,10,213
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-08-06,"autumn",5,0.25,"Diptera",20,0.2933,0.23464,16,218
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-08-09,"autumn",3,0.25,"Diptera",7,0.1892,0.252266666666667,9.33333333333333,221
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-08-16,"autumn",3,0.25,"Diptera",1,0.6651,0.8868,1.33333333333333,228
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-08-20,"autumn",4,0.25,"Diptera",2,0.268,0.268,2,232
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-08-22,"autumn",2,0.25,"Diptera",1,0.1369,0.2738,2,234
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-08-30,"autumn",3,0.25,"Diptera",20,1.5574,2.07653333333333,26.6666666666667,242
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-09-04,"autumn",5,0.25,"Diptera",55,7.2265,5.7812,44,247
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-09-06,"autumn",2,0.25,"Diptera",14,3.3983,6.7966,28,249
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-09-11,"autumn",5,0.25,"Diptera",78,11.9458,9.55664,62.4,254
"Hainbach_vine","Hainbach","vine_Diptera","vine",1,2018-09-13,"autumn",2,0.25,"Diptera",35,4.6989,9.3978,70,256
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-03-22,"spring",3,0.25,"Diptera",1,0.0907,0.120933333333333,1.33333333333333,81
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-03-27,"spring",5,0.25,"Diptera",47,5.3429,4.27432,37.6,86
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-03-29,"spring",2,0.25,"Diptera",47,2.0944,4.1888,94,88
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-04-03,"spring",5,0.25,"Diptera",22,2.5458,2.03664,17.6,93
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-04-06,"spring",3,0.25,"Diptera",78,12.7192,16.9589333333333,104,96
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-04-09,"spring",3,0.25,"Diptera",85,10.5679,14.0905333333333,113.333333333333,99
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-04-12,"spring",3,0.25,"Diptera",384,29.344,39.1253333333333,512,102
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-04-19,"spring",3,0.25,"Diptera",23,5.3583,7.1444,30.6666666666667,109
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-04-23,"spring",4,0.25,"Diptera",146,16.6361,16.6361,146,113
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-04-30,"spring",4,0.25,"Diptera",48,4.3564,4.3564,48,120
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-03,"spring",3,0.25,"Diptera",1,0.1032,0.1376,1.33333333333333,123
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-07,"spring",4,0.25,"Diptera",50,4.4801,4.4801,50,127
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-10,"spring",3,0.25,"Diptera",134,4.4472,5.9296,178.666666666667,130
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-15,"spring",5,0.25,"Diptera",7,0.4071,0.32568,5.6,135
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-17,"summer",2,0.25,"Diptera",13,6.8445,13.689,26,137
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-22,"summer",5,0.25,"Diptera",15,0.9348,0.74784,12,142
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-24,"summer",2,0.25,"Diptera",24,1.5073,3.0146,48,144
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-28,"summer",4,0.25,"Diptera",18,2.0425,2.0425,18,148
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-05-30,"summer",2,0.25,"Diptera",20,3.0663,6.1326,40,150
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-06-11,"summer",3,0.25,"Diptera",3,0.3765,0.502,4,162
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-06-14,"summer",3,0.25,"Diptera",7,0.7707,1.0276,9.33333333333333,165
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-06-18,"summer",4,0.25,"Diptera",14,0.1756,0.1756,14,169
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-06-21,"summer",3,0.25,"Diptera",86,1.9908,2.6544,114.666666666667,172
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-06-25,"summer",4,0.25,"Diptera",0,0,0,0,176
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-06-28,"summer",3,0.25,"Diptera",1,0.1875,0.25,1.33333333333333,179
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-07-02,"summer",4,0.25,"Diptera",21,0.3037,0.3037,21,183
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-07-05,"summer",3,0.25,"Diptera",4,0.4934,0.657866666666667,5.33333333333333,186
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-07-09,"summer",4,0.25,"Diptera",24,0.1025,0.1025,24,190
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-07-12,"summer",3,0.25,"Diptera",34,1.647,2.196,45.3333333333333,193
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-07-16,"summer",4,0.25,"Diptera",4,0.4809,0.4809,4,197
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-07-18,"summer",2,0.25,"Diptera",4,0.2019,0.4038,8,199
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-07-26,"summer",3,0.25,"Diptera",2,0.0893,0.119066666666667,2.66666666666667,207
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-07-30,"autumn",4,0.25,"Diptera",4,0.8144,0.8144,4,211
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-08-01,"autumn",2,0.25,"Diptera",15,0.8695,1.739,30,213
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-08-06,"autumn",5,0.25,"Diptera",0,0,0,0,218
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-08-09,"autumn",3,0.25,"Diptera",36,2.6104,3.48053333333333,48,221
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-08-16,"autumn",3,0.25,"Diptera",4,0.1193,0.159066666666667,5.33333333333333,228
"Hainbach_vine","Hainbach","vine_Diptera","vine",2,2018-08-22,"autumn",2,0.25,"Diptera",6,0.9085,1.817,12,234
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-03-22,"spring",3,0.25,"Diptera",0,0,0,0,81
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-03-27,"spring",5,0.25,"Diptera",2,0.7003,0.56024,1.6,86
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-03-29,"spring",2,0.25,"Diptera",2,0.2573,0.5146,4,88
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-03,"spring",5,0.25,"Diptera",6,0.3957,0.31656,4.8,93
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-06,"spring",3,0.25,"Diptera",13,1.3615,1.81533333333333,17.3333333333333,96
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-09,"spring",3,0.25,"Diptera",9,0.6168,0.8224,12,99
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-12,"spring",3,0.25,"Diptera",12,0.1026,0.1368,16,102
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-16,"spring",4,0.25,"Diptera",8,0.4016,0.4016,8,106
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-19,"spring",3,0.25,"Diptera",24,2.0752,2.76693333333333,32,109
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-23,"spring",4,0.25,"Diptera",2,0.0893,0.0893,2,113
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-26,"spring",3,0.25,"Diptera",1,0.021,0.028,1.33333333333333,116
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-04-30,"spring",4,0.25,"Diptera",2,0.0629,0.0629,2,120
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-03,"spring",3,0.25,"Diptera",1,0.2583,0.3444,1.33333333333333,123
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-07,"spring",4,0.25,"Diptera",9,1.2037,1.2037,9,127
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-10,"spring",3,0.25,"Diptera",14,5.7646,7.68613333333333,18.6666666666667,130
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-15,"spring",5,0.25,"Diptera",5,0.9945,0.7956,4,135
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-17,"summer",2,0.25,"Diptera",3,1.7913,3.5826,6,137
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-22,"summer",5,0.25,"Diptera",3,1.3995,1.1196,2.4,142
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-24,"summer",2,0.25,"Diptera",1,0.1097,0.2194,2,144
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-28,"summer",4,0.25,"Diptera",3,0.5904,0.5904,3,148
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-05-30,"summer",2,0.25,"Diptera",3,0.1971,0.3942,6,150
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-06-04,"summer",5,0.25,"Diptera",10,0.152,0.1216,8,155
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-06-09,"summer",5,0.25,"Diptera",4,1.5697,1.25576,3.2,160
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-06-11,"summer",2,0.25,"Diptera",1,0,0,2,162
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-06-15,"summer",4,0.25,"Diptera",6,0.4088,0.4088,6,166
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-06-18,"summer",3,0.25,"Diptera",1,0.1136,0.151466666666667,1.33333333333333,169
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-06-21,"summer",3,0.25,"Diptera",2,0.5185,0.691333333333333,2.66666666666667,172
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-06-25,"summer",4,0.25,"Diptera",13,0.9656,0.9656,13,176
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-06-28,"summer",3,0.25,"Diptera",6,0.0942,0.1256,8,179
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-07-02,"summer",4,0.25,"Diptera",13,0.6359,0.6359,13,183
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-07-05,"summer",3,0.25,"Diptera",5,3.7105,4.94733333333333,6.66666666666667,186
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-07-09,"summer",4,0.25,"Diptera",9,0.1992,0.1992,9,190
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-07-12,"summer",3,0.25,"Diptera",17,0.3443,0.459066666666667,22.6666666666667,193
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-07-17,"summer",5,0.25,"Diptera",4,0.4966,0.39728,3.2,198
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-07-19,"summer",2,0.25,"Diptera",3,0.1585,0.317,6,200
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-07-23,"summer",4,0.25,"Diptera",0,0,0,0,204
"Isenach_forest","Isenach","forest_Diptera","forest",1,2018-07-26,"summer",3,0.25,"Diptera",1,0.0062,0.00826666666666667,1.33333333333333,207
