"site","stream","position","trap","time","season","collection_days","area_trap","biomass_sample","number_sample","biomass_area_day_mg","number_area_day","day"
"Hainbach_forest","Hainbach","forest",2,2018-07-09,"summer",4,0.25,0.1202,5,0.1202,5,190
"Hainbach_forest","Hainbach","forest",2,2018-07-12,"summer",3,0.25,0.8497,7,1.13293333333333,9.33333333333333,193
"Hainbach_forest","Hainbach","forest",2,2018-07-16,"summer",4,0.25,0.1317,2,0.1317,2,197
"Hainbach_forest","Hainbach","forest",2,2018-07-18,"summer",2,0.25,0.2867,1,0.5734,2,199
"Hainbach_forest","Hainbach","forest",2,2018-07-26,"summer",3,0.25,0.1402,4,0.186933333333333,5.33333333333333,207
"Hainbach_forest","Hainbach","forest",2,2018-07-30,"autumn",4,0.25,0.6624,27,0.6624,27,211
"Hainbach_forest","Hainbach","forest",2,2018-08-01,"autumn",2,0.25,0.0225,2,0.045,4,213
"Hainbach_forest","Hainbach","forest",2,2018-08-06,"autumn",5,0.25,1.0019,8,0.80152,6.4,218
"Hainbach_forest","Hainbach","forest",2,2018-08-09,"autumn",3,0.25,0.0322,3,0.0429333333333333,4,221
"Hainbach_forest","Hainbach","forest",2,2018-08-13,"autumn",4,0.25,0.9651,5,0.9651,5,225
"Hainbach_forest","Hainbach","forest",2,2018-08-16,"autumn",3,0.25,0.0945,3,0.126,4,228
"Hainbach_forest","Hainbach","forest",2,2018-09-06,"autumn",2,0.25,4.9786,1,9.9572,2,249
"Hainbach_forest","Hainbach","forest",2,2018-09-11,"autumn",5,0.25,0.0538,2,0.04304,1.6,254
"Hainbach_vine","Hainbach","vine",1,2018-03-22,"spring",3,0.25,0.1002,1,0.1336,1.33333333333333,81
"Hainbach_vine","Hainbach","vine",1,2018-03-27,"spring",5,0.25,5.7693,39,4.61544,31.2,86
"Hainbach_vine","Hainbach","vine",1,2018-03-29,"spring",2,0.25,0.5673,10,1.1346,20,88
"Hainbach_vine","Hainbach","vine",1,2018-04-03,"spring",5,0.25,22.4753,135,17.98024,108,93
"Hainbach_vine","Hainbach","vine",1,2018-04-06,"spring",3,0.25,3.6648,27,4.8864,36,96
"Hainbach_vine","Hainbach","vine",1,2018-04-09,"spring",3,0.25,23.9927,140,31.9902666666667,186.666666666667,99
"Hainbach_vine","Hainbach","vine",1,2018-04-12,"spring",3,0.25,31.303,114,41.7373333333333,152,102
"Hainbach_vine","Hainbach","vine",1,2018-04-19,"spring",3,0.25,27.5348,187,36.7130666666667,249.333333333333,109
"Hainbach_vine","Hainbach","vine",1,2018-04-23,"spring",4,0.25,21.6099,150,21.6099,150,113
"Hainbach_vine","Hainbach","vine",1,2018-04-30,"spring",4,0.25,7.3474,37,7.3474,37,120
"Hainbach_vine","Hainbach","vine",1,2018-05-03,"spring",3,0.25,3.934,65,5.24533333333333,86.6666666666667,123
"Hainbach_vine","Hainbach","vine",1,2018-05-07,"spring",4,0.25,11.453,247,11.453,247,127
"Hainbach_vine","Hainbach","vine",1,2018-05-15,"spring",5,0.25,7.2754,60,5.82032,48,135
"Hainbach_vine","Hainbach","vine",1,2018-05-17,"summer",2,0.25,0.2887,5,0.5774,10,137
"Hainbach_vine","Hainbach","vine",1,2018-05-22,"summer",5,0.25,2.9816,32,2.38528,25.6,142
"Hainbach_vine","Hainbach","vine",1,2018-05-24,"summer",2,0.25,0.3634,5,0.7268,10,144
"Hainbach_vine","Hainbach","vine",1,2018-05-28,"summer",4,0.25,1.5888,12,1.5888,12,148
"Hainbach_vine","Hainbach","vine",1,2018-05-30,"summer",2,0.25,1.7412,52,3.4824,104,150
"Hainbach_vine","Hainbach","vine",1,2018-06-11,"summer",3,0.25,1.9815,8,2.642,10.6666666666667,162
"Hainbach_vine","Hainbach","vine",1,2018-06-18,"summer",4,0.25,0.0405,1,0.0405,1,169
"Hainbach_vine","Hainbach","vine",1,2018-06-21,"summer",3,0.25,0.5158,8,0.687733333333333,10.6666666666667,172
"Hainbach_vine","Hainbach","vine",1,2018-06-25,"summer",4,0.25,13.093,40,13.093,40,176
"Hainbach_vine","Hainbach","vine",1,2018-06-28,"summer",3,0.25,0.0295,1,0.0393333333333333,1.33333333333333,179
"Hainbach_vine","Hainbach","vine",1,2018-07-02,"summer",4,0.25,0.1185,9,0.1185,9,183
"Hainbach_vine","Hainbach","vine",1,2018-07-05,"summer",3,0.25,21.1588,26,28.2117333333333,34.6666666666667,186
"Hainbach_vine","Hainbach","vine",1,2018-07-09,"summer",4,0.25,4.4708,11,4.4708,11,190
"Hainbach_vine","Hainbach","vine",1,2018-07-12,"summer",3,0.25,25.1843,45,33.5790666666667,60,193
"Hainbach_vine","Hainbach","vine",1,2018-07-18,"summer",2,0.25,10.6407,4,21.2814,8,199
"Hainbach_vine","Hainbach","vine",1,2018-07-23,"summer",5,0.25,1.2056,4,0.96448,3.2,204
"Hainbach_vine","Hainbach","vine",1,2018-07-26,"summer",3,0.25,0.301,3,0.401333333333333,4,207
"Hainbach_vine","Hainbach","vine",1,2018-07-30,"autumn",4,0.25,0.9588,7,0.9588,7,211
"Hainbach_vine","Hainbach","vine",1,2018-08-01,"autumn",2,0.25,0.1405,5,0.281,10,213
"Hainbach_vine","Hainbach","vine",1,2018-08-06,"autumn",5,0.25,0.2933,20,0.23464,16,218
"Hainbach_vine","Hainbach","vine",1,2018-08-09,"autumn",3,0.25,0.1892,7,0.252266666666667,9.33333333333333,221
"Hainbach_vine","Hainbach","vine",1,2018-08-16,"autumn",3,0.25,2.0724,3,2.7632,4,228
"Hainbach_vine","Hainbach","vine",1,2018-08-20,"autumn",4,0.25,0.5055,3,0.5055,3,232
"Hainbach_vine","Hainbach","vine",1,2018-08-22,"autumn",2,0.25,0.1369,1,0.2738,2,234
"Hainbach_vine","Hainbach","vine",1,2018-08-30,"autumn",3,0.25,3.1882,21,4.25093333333333,28,242
"Hainbach_vine","Hainbach","vine",1,2018-09-04,"autumn",5,0.25,7.2265,55,5.7812,44,247
"Hainbach_vine","Hainbach","vine",1,2018-09-06,"autumn",2,0.25,3.3983,14,6.7966,28,249
"Hainbach_vine","Hainbach","vine",1,2018-09-11,"autumn",5,0.25,11.9458,78,9.55664,62.4,254
"Hainbach_vine","Hainbach","vine",1,2018-09-13,"autumn",2,0.25,14.0508,37,28.1016,74,256
"Hainbach_vine","Hainbach","vine",2,2018-03-22,"spring",3,0.25,0.0907,1,0.120933333333333,1.33333333333333,81
"Hainbach_vine","Hainbach","vine",2,2018-03-27,"spring",5,0.25,5.3429,47,4.27432,37.6,86
"Hainbach_vine","Hainbach","vine",2,2018-03-29,"spring",2,0.25,2.0944,47,4.1888,94,88
"Hainbach_vine","Hainbach","vine",2,2018-04-03,"spring",5,0.25,2.5458,22,2.03664,17.6,93
"Hainbach_vine","Hainbach","vine",2,2018-04-06,"spring",3,0.25,14.2985,79,19.0646666666667,105.333333333333,96
"Hainbach_vine","Hainbach","vine",2,2018-04-09,"spring",3,0.25,24.5073,89,32.6764,118.666666666667,99
"Hainbach_vine","Hainbach","vine",2,2018-04-12,"spring",3,0.25,42.6447,391,56.8596,521.333333333333,102
"Hainbach_vine","Hainbach","vine",2,2018-04-19,"spring",3,0.25,58.7526,43,78.3368,57.3333333333333,109
"Hainbach_vine","Hainbach","vine",2,2018-04-23,"spring",4,0.25,16.6361,146,16.6361,146,113
"Hainbach_vine","Hainbach","vine",2,2018-04-30,"spring",4,0.25,9.3175,51,9.3175,51,120
"Hainbach_vine","Hainbach","vine",2,2018-05-03,"spring",3,0.25,0.1032,1,0.1376,1.33333333333333,123
"Hainbach_vine","Hainbach","vine",2,2018-05-07,"spring",4,0.25,13.8135,52,13.8135,52,127
"Hainbach_vine","Hainbach","vine",2,2018-05-10,"spring",3,0.25,7.4845,137,9.97933333333333,182.666666666667,130
"Hainbach_vine","Hainbach","vine",2,2018-05-15,"spring",5,0.25,0.4071,7,0.32568,5.6,135
"Hainbach_vine","Hainbach","vine",2,2018-05-17,"summer",2,0.25,7.4621,14,14.9242,28,137
"Hainbach_vine","Hainbach","vine",2,2018-05-22,"summer",5,0.25,1.1201,16,0.89608,12.8,142
"Hainbach_vine","Hainbach","vine",2,2018-05-24,"summer",2,0.25,2.2422,25,4.4844,50,144
"Hainbach_vine","Hainbach","vine",2,2018-05-28,"summer",4,0.25,2.0425,18,2.0425,18,148
"Hainbach_vine","Hainbach","vine",2,2018-05-30,"summer",2,0.25,3.0663,20,6.1326,40,150
"Hainbach_vine","Hainbach","vine",2,2018-06-11,"summer",3,0.25,0.3765,3,0.502,4,162
"Hainbach_vine","Hainbach","vine",2,2018-06-14,"summer",3,0.25,1.8575,8,2.47666666666667,10.6666666666667,165
"Hainbach_vine","Hainbach","vine",2,2018-06-18,"summer",4,0.25,2.0553,18,2.0553,18,169
"Hainbach_vine","Hainbach","vine",2,2018-06-21,"summer",3,0.25,16.8722,89,22.4962666666667,118.666666666667,172
"Hainbach_vine","Hainbach","vine",2,2018-06-25,"summer",4,0.25,5.4084,1,5.4084,1,176
"Hainbach_vine","Hainbach","vine",2,2018-06-28,"summer",3,0.25,0.1875,1,0.25,1.33333333333333,179
"Hainbach_vine","Hainbach","vine",2,2018-07-02,"summer",4,0.25,30.9975,24,30.9975,24,183
"Hainbach_vine","Hainbach","vine",2,2018-07-05,"summer",3,0.25,0.4934,4,0.657866666666667,5.33333333333333,186
"Hainbach_vine","Hainbach","vine",2,2018-07-09,"summer",4,0.25,31.9285,29,31.9285,29,190
"Hainbach_vine","Hainbach","vine",2,2018-07-12,"summer",3,0.25,18.8237,36,25.0982666666667,48,193
"Hainbach_vine","Hainbach","vine",2,2018-07-16,"summer",4,0.25,19.9066,6,19.9066,6,197
"Hainbach_vine","Hainbach","vine",2,2018-07-18,"summer",2,0.25,0.2019,4,0.4038,8,199
"Hainbach_vine","Hainbach","vine",2,2018-07-26,"summer",3,0.25,0.0893,2,0.119066666666667,2.66666666666667,207
"Hainbach_vine","Hainbach","vine",2,2018-07-30,"autumn",4,0.25,0.8144,4,0.8144,4,211
"Hainbach_vine","Hainbach","vine",2,2018-08-01,"autumn",2,0.25,0.8695,15,1.739,30,213
"Hainbach_vine","Hainbach","vine",2,2018-08-06,"autumn",5,0.25,0.9836,1,0.78688,0.8,218
"Hainbach_vine","Hainbach","vine",2,2018-08-09,"autumn",3,0.25,2.6104,36,3.48053333333333,48,221
"Hainbach_vine","Hainbach","vine",2,2018-08-16,"autumn",3,0.25,0.1193,4,0.159066666666667,5.33333333333333,228
"Hainbach_vine","Hainbach","vine",2,2018-08-22,"autumn",2,0.25,0.9085,6,1.817,12,234
"Isenach_forest","Isenach","forest",1,2018-03-22,"spring",3,0.25,0,0,0,0,81
"Isenach_forest","Isenach","forest",1,2018-03-27,"spring",5,0.25,0.7003,2,0.56024,1.6,86
"Isenach_forest","Isenach","forest",1,2018-03-29,"spring",2,0.25,0.2573,2,0.5146,4,88
"Isenach_forest","Isenach","forest",1,2018-04-03,"spring",5,0.25,2.3567,7,1.88536,5.6,93
"Isenach_forest","Isenach","forest",1,2018-04-06,"spring",3,0.25,1.3615,13,1.81533333333333,17.3333333333333,96
"Isenach_forest","Isenach","forest",1,2018-04-09,"spring",3,0.25,0.6168,9,0.8224,12,99
"Isenach_forest","Isenach","forest",1,2018-04-12,"spring",3,0.25,4.346,13,5.79466666666667,17.3333333333333,102
"Isenach_forest","Isenach","forest",1,2018-04-16,"spring",4,0.25,4.1891,9,4.1891,9,106
"Isenach_forest","Isenach","forest",1,2018-04-19,"spring",3,0.25,19.0367,28,25.3822666666667,37.3333333333333,109
"Isenach_forest","Isenach","forest",1,2018-04-23,"spring",4,0.25,2.8424,3,2.8424,3,113
"Isenach_forest","Isenach","forest",1,2018-04-26,"spring",3,0.25,0.021,1,0.028,1.33333333333333,116
"Isenach_forest","Isenach","forest",1,2018-04-30,"spring",4,0.25,2.5271,4,2.5271,4,120
"Isenach_forest","Isenach","forest",1,2018-05-03,"spring",3,0.25,0.2583,1,0.3444,1.33333333333333,123
"Isenach_forest","Isenach","forest",1,2018-05-07,"spring",4,0.25,2.11,10,2.11,10,127
"Isenach_forest","Isenach","forest",1,2018-05-10,"spring",3,0.25,5.7646,14,7.68613333333333,18.6666666666667,130
"Isenach_forest","Isenach","forest",1,2018-05-15,"spring",5,0.25,2.1321,6,1.70568,4.8,135
"Isenach_forest","Isenach","forest",1,2018-05-17,"summer",2,0.25,2.8423,4,5.6846,8,137
"Isenach_forest","Isenach","forest",1,2018-05-22,"summer",5,0.25,3.2106,5,2.56848,4,142
"Isenach_forest","Isenach","forest",1,2018-05-24,"summer",2,0.25,0.7034,2,1.4068,4,144
"Isenach_forest","Isenach","forest",1,2018-05-28,"summer",4,0.25,0.5904,3,0.5904,3,148
"Isenach_forest","Isenach","forest",1,2018-05-30,"summer",2,0.25,0.1971,3,0.3942,6,150
"Isenach_forest","Isenach","forest",1,2018-06-04,"summer",5,0.25,0.152,10,0.1216,8,155
"Isenach_forest","Isenach","forest",1,2018-06-09,"summer",5,0.25,1.5697,4,1.25576,3.2,160
"Isenach_forest","Isenach","forest",1,2018-06-11,"summer",2,0.25,5.4208,4,10.8416,8,162
"Isenach_forest","Isenach","forest",1,2018-06-15,"summer",4,0.25,0.4088,6,0.4088,6,166
"Isenach_forest","Isenach","forest",1,2018-06-18,"summer",3,0.25,0.1136,1,0.151466666666667,1.33333333333333,169
"Isenach_forest","Isenach","forest",1,2018-06-21,"summer",3,0.25,0.5185,2,0.691333333333333,2.66666666666667,172
"Isenach_forest","Isenach","forest",1,2018-06-25,"summer",4,0.25,0.9656,13,0.9656,13,176
"Isenach_forest","Isenach","forest",1,2018-06-28,"summer",3,0.25,0.0942,6,0.1256,8,179
"Isenach_forest","Isenach","forest",1,2018-07-02,"summer",4,0.25,0.6359,13,0.6359,13,183
"Isenach_forest","Isenach","forest",1,2018-07-05,"summer",3,0.25,3.7105,5,4.94733333333333,6.66666666666667,186
"Isenach_forest","Isenach","forest",1,2018-07-09,"summer",4,0.25,0.1992,9,0.1992,9,190
"Isenach_forest","Isenach","forest",1,2018-07-12,"summer",3,0.25,0.6232,18,0.830933333333333,24,193
"Isenach_forest","Isenach","forest",1,2018-07-17,"summer",5,0.25,0.721,5,0.5768,4,198
"Isenach_forest","Isenach","forest",1,2018-07-19,"summer",2,0.25,0.1585,3,0.317,6,200
"Isenach_forest","Isenach","forest",1,2018-07-23,"summer",4,0.25,0,0,0,0,204
"Isenach_forest","Isenach","forest",1,2018-07-26,"summer",3,0.25,0.0062,1,0.00826666666666667,1.33333333333333,207
"Isenach_forest","Isenach","forest",1,2018-07-31,"autumn",5,0.25,0.02,1,0.016,0.8,212
"Isenach_forest","Isenach","forest",1,2018-08-06,"autumn",4,0.25,0.3363,2,0.3363,2,218
"Isenach_forest","Isenach","forest",1,2018-08-09,"autumn",3,0.25,0.0347,7,0.0462666666666667,9.33333333333333,221
"Isenach_forest","Isenach","forest",1,2018-08-16,"autumn",3,0.25,0.3446,1,0.459466666666667,1.33333333333333,228
"Isenach_forest","Isenach","forest",1,2018-08-21,"autumn",5,0.25,0.4161,12,0.33288,9.6,233
"Isenach_forest","Isenach","forest",1,2018-08-24,"autumn",2,0.25,0.2689,5,0.5378,10,236
"Isenach_forest","Isenach","forest",1,2018-08-28,"autumn",4,0.25,0.0064,1,0.0064,1,240
"Isenach_forest","Isenach","forest",1,2018-08-30,"autumn",2,0.25,0.0225,3,0.045,6,242
"Isenach_forest","Isenach","forest",1,2018-09-06,"autumn",2,0.25,0.8824,1,1.7648,2,249
"Isenach_forest","Isenach","forest",1,2018-09-13,"autumn",2,0.25,0.263,4,0.526,8,256
"Isenach_forest","Isenach","forest",2,2018-03-22,"spring",3,0.25,0,0,0,0,81
"Isenach_forest","Isenach","forest",2,2018-03-27,"spring",5,0.25,0.1003,1,0.08024,0.8,86
"Isenach_forest","Isenach","forest",2,2018-03-29,"spring",2,0.25,0.7879,2,1.5758,4,88
"Isenach_forest","Isenach","forest",2,2018-04-03,"spring",5,0.25,0.3764,3,0.30112,2.4,93
"Isenach_forest","Isenach","forest",2,2018-04-06,"spring",3,0.25,0.3694,4,0.492533333333333,5.33333333333333,96
"Isenach_forest","Isenach","forest",2,2018-04-09,"spring",3,0.25,10.7105,3,14.2806666666667,4,99
"Isenach_forest","Isenach","forest",2,2018-04-12,"spring",3,0.25,2.817,11,3.756,14.6666666666667,102
"Isenach_forest","Isenach","forest",2,2018-04-16,"spring",4,0.25,5.6802,5,5.6802,5,106
"Isenach_forest","Isenach","forest",2,2018-04-19,"spring",3,0.25,4.4166,1,5.8888,1.33333333333333,109
"Isenach_forest","Isenach","forest",2,2018-04-23,"spring",4,0.25,1.8937,4,1.8937,4,113
"Isenach_forest","Isenach","forest",2,2018-04-26,"spring",3,0.25,1.1117,3,1.48226666666667,4,116
"Isenach_forest","Isenach","forest",2,2018-04-30,"spring",4,0.25,3.6644,5,3.6644,5,120
"Isenach_forest","Isenach","forest",2,2018-05-03,"spring",3,0.25,1.2734,8,1.69786666666667,10.6666666666667,123
"Isenach_forest","Isenach","forest",2,2018-05-07,"spring",4,0.25,0.9169,13,0.9169,13,127
"Isenach_forest","Isenach","forest",2,2018-05-10,"spring",3,0.25,2.2373,5,2.98306666666667,6.66666666666667,130
"Isenach_forest","Isenach","forest",2,2018-05-15,"spring",5,0.25,7.5835,4,6.0668,3.2,135
"Isenach_forest","Isenach","forest",2,2018-05-17,"summer",2,0.25,15.8289,6,31.6578,12,137
"Isenach_forest","Isenach","forest",2,2018-05-22,"summer",5,0.25,2.9966,3,2.39728,2.4,142
"Isenach_forest","Isenach","forest",2,2018-05-24,"summer",2,0.25,0.3853,4,0.7706,8,144
"Isenach_forest","Isenach","forest",2,2018-05-28,"summer",4,0.25,0.001,1,0.001,1,148
"Isenach_forest","Isenach","forest",2,2018-05-30,"summer",2,0.25,0.7813,3,1.5626,6,150
"Isenach_forest","Isenach","forest",2,2018-06-04,"summer",5,0.25,28.3175,6,22.654,4.8,155
"Isenach_forest","Isenach","forest",2,2018-06-09,"summer",5,0.25,0.5907,7,0.47256,5.6,160
"Isenach_forest","Isenach","forest",2,2018-06-11,"summer",2,0.25,0.2038,4,0.4076,8,162
"Isenach_forest","Isenach","forest",2,2018-06-15,"summer",4,0.25,5.5529,8,5.5529,8,166
"Isenach_forest","Isenach","forest",2,2018-06-18,"summer",3,0.25,0.2376,4,0.3168,5.33333333333333,169
"Isenach_forest","Isenach","forest",2,2018-06-21,"summer",3,0.25,12.8564,8,17.1418666666667,10.6666666666667,172
"Isenach_forest","Isenach","forest",2,2018-06-25,"summer",4,0.25,1.0252,32,1.0252,32,176
"Isenach_forest","Isenach","forest",2,2018-06-28,"summer",3,0.25,0.05,3,0.0666666666666667,4,179
"Isenach_forest","Isenach","forest",2,2018-07-02,"summer",4,0.25,0.284,21,0.284,21,183
"Isenach_forest","Isenach","forest",2,2018-07-05,"summer",3,0.25,0.4979,6,0.663866666666667,8,186
"Isenach_forest","Isenach","forest",2,2018-07-09,"summer",4,0.25,0,0,0,0,190
"Isenach_forest","Isenach","forest",2,2018-07-12,"summer",3,0.25,0,0,0,0,193
"Isenach_forest","Isenach","forest",2,2018-07-17,"summer",5,0.25,0.0357,1,0.02856,0.8,198
"Isenach_forest","Isenach","forest",2,2018-07-23,"summer",4,0.25,0.06,4,0.06,4,204
"Isenach_forest","Isenach","forest",2,2018-07-26,"summer",3,0.25,0.0085,1,0.0113333333333333,1.33333333333333,207
"Isenach_forest","Isenach","forest",2,2018-08-06,"autumn",4,0.25,0.0074,1,0.0074,1,218
"Isenach_forest","Isenach","forest",2,2018-08-16,"autumn",3,0.25,0.0081,1,0.0108,1.33333333333333,228
"Isenach_forest","Isenach","forest",2,2018-08-21,"autumn",5,0.25,0.6454,2,0.51632,1.6,233
"Isenach_forest","Isenach","forest",2,2018-08-24,"autumn",2,0.25,0.0576,4,0.1152,8,236
"Isenach_forest","Isenach","forest",2,2018-08-28,"autumn",4,0.25,0,0,0,0,240
"Isenach_forest","Isenach","forest",2,2018-08-30,"autumn",2,0.25,0,0,0,0,242
"Isenach_forest","Isenach","forest",2,2018-09-04,"autumn",5,0.25,0,0,0,0,247
"Isenach_forest","Isenach","forest",2,2018-09-06,"autumn",2,0.25,0,0,0,0,249
"Isenach_forest","Isenach","forest",2,2018-09-11,"autumn",5,0.25,0,0,0,0,254
"Isenach_forest","Isenach","forest",2,2018-09-13,"autumn",2,0.25,0,1,0,2,256
"Isenach_vine","Isenach","vine",1,2018-03-22,"spring",3,0.25,0,0,0,0,81
"Isenach_vine","Isenach","vine",1,2018-03-27,"spring",5,0.25,0.9056,5,0.72448,4,86
"Isenach_vine","Isenach","vine",1,2018-03-29,"spring",2,0.25,1.1048,10,2.2096,20,88
"Isenach_vine","Isenach","vine",1,2018-04-03,"spring",5,0.25,9.0958,41,7.27664,32.8,93
"Isenach_vine","Isenach","vine",1,2018-04-06,"spring",3,0.25,13.562,30,18.0826666666667,40,96
"Isenach_vine","Isenach","vine",1,2018-04-09,"spring",3,0.25,10.5556,59,14.0741333333333,78.6666666666667,99
"Isenach_vine","Isenach","vine",1,2018-04-12,"spring",3,0.25,10.7731,100,14.3641333333333,133.333333333333,102
"Isenach_vine","Isenach","vine",1,2018-04-16,"spring",4,0.25,23.4266,135,23.4266,135,106
"Isenach_vine","Isenach","vine",1,2018-04-19,"spring",3,0.25,18.1983,168,24.2644,224,109
"Isenach_vine","Isenach","vine",1,2018-04-23,"spring",4,0.25,8.1464,72,8.1464,72,113
"Isenach_vine","Isenach","vine",1,2018-04-26,"spring",3,0.25,9.3585,45,12.478,60,116
"Isenach_vine","Isenach","vine",1,2018-04-30,"spring",4,0.25,12.229,81,12.229,81,120
"Isenach_vine","Isenach","vine",1,2018-05-03,"spring",3,0.25,13.005,21,17.34,28,123
"Isenach_vine","Isenach","vine",1,2018-05-07,"spring",4,0.25,4.8682,180,4.8682,180,127
"Isenach_vine","Isenach","vine",1,2018-05-10,"spring",3,0.25,4.8199,16,6.42653333333333,21.3333333333333,130
"Isenach_vine","Isenach","vine",1,2018-05-15,"spring",5,0.25,4.2014,198,3.36112,158.4,135
"Isenach_vine","Isenach","vine",1,2018-05-17,"summer",2,0.25,1.8783,56,3.7566,112,137
"Isenach_vine","Isenach","vine",1,2018-05-22,"summer",5,0.25,14.8792,166,11.90336,132.8,142
"Isenach_vine","Isenach","vine",1,2018-05-24,"summer",2,0.25,2.506,11,5.012,22,144
"Isenach_vine","Isenach","vine",1,2018-05-28,"summer",4,0.25,10.5461,217,10.5461,217,148
"Isenach_vine","Isenach","vine",1,2018-05-30,"summer",2,0.25,5.2067,47,10.4134,94,150
"Isenach_vine","Isenach","vine",1,2018-06-04,"summer",5,0.25,13.6002,227,10.88016,181.6,155
"Isenach_vine","Isenach","vine",1,2018-06-09,"summer",5,0.25,17.196,84,13.7568,67.2,160
"Isenach_vine","Isenach","vine",1,2018-06-11,"summer",2,0.25,11.2768,47,22.5536,94,162
"Isenach_vine","Isenach","vine",1,2018-06-14,"summer",3,0.25,3.4315,27,4.57533333333333,36,165
"Isenach_vine","Isenach","vine",1,2018-06-18,"summer",4,0.25,1.8461,10,1.8461,10,169
"Isenach_vine","Isenach","vine",1,2018-06-21,"summer",3,0.25,1.6664,31,2.22186666666667,41.3333333333333,172
"Isenach_vine","Isenach","vine",1,2018-06-25,"summer",4,0.25,2.8697,70,2.8697,70,176
"Isenach_vine","Isenach","vine",1,2018-06-28,"summer",3,0.25,5.8239,86,7.7652,114.666666666667,179
"Isenach_vine","Isenach","vine",1,2018-07-02,"summer",4,0.25,6.7345,77,6.7345,77,183
"Isenach_vine","Isenach","vine",1,2018-07-05,"summer",3,0.25,6.688,34,8.91733333333333,45.3333333333333,186
"Isenach_vine","Isenach","vine",1,2018-07-09,"summer",4,0.25,10.5137,80,10.5137,80,190
"Isenach_vine","Isenach","vine",1,2018-07-12,"summer",3,0.25,5.9606,93,7.94746666666667,124,193
"Isenach_vine","Isenach","vine",1,2018-07-17,"summer",5,0.25,5.8915,45,4.7132,36,198
"Isenach_vine","Isenach","vine",1,2018-07-19,"summer",2,0.25,2.5773,21,5.1546,42,200
"Isenach_vine","Isenach","vine",1,2018-07-23,"summer",4,0.25,11.423,132,11.423,132,204
"Isenach_vine","Isenach","vine",1,2018-07-26,"summer",3,0.25,5.0311,19,6.70813333333333,25.3333333333333,207
"Isenach_vine","Isenach","vine",1,2018-07-31,"autumn",5,0.25,61.8539,223,49.48312,178.4,212
"Isenach_vine","Isenach","vine",1,2018-08-02,"autumn",2,0.25,14.3449,132,28.6898,264,214
"Isenach_vine","Isenach","vine",1,2018-08-06,"autumn",4,0.25,16.9639,194,16.9639,194,218
"Isenach_vine","Isenach","vine",1,2018-08-09,"autumn",3,0.25,0.4395,9,0.586,12,221
"Isenach_vine","Isenach","vine",1,2018-08-13,"autumn",4,0.25,47.3606,169,47.3606,169,225
"Isenach_vine","Isenach","vine",1,2018-08-16,"autumn",3,0.25,3.8437,9,5.12493333333333,12,228
"Isenach_vine","Isenach","vine",1,2018-08-21,"autumn",5,0.25,8.0088,53,6.40704,42.4,233
"Isenach_vine","Isenach","vine",1,2018-08-24,"autumn",2,0.25,17.5087,136,35.0174,272,236
"Isenach_vine","Isenach","vine",1,2018-08-28,"autumn",4,0.25,9.2278,75,9.2278,75,240
"Isenach_vine","Isenach","vine",1,2018-08-30,"autumn",2,0.25,0.6159,7,1.2318,14,242
"Isenach_vine","Isenach","vine",1,2018-09-04,"autumn",5,0.25,4.8097,5,3.84776,4,247
"Isenach_vine","Isenach","vine",1,2018-09-06,"autumn",2,0.25,1.8915,7,3.783,14,249
